Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Total
2021,1,Ciutat Vella,1,el Raval,1,1298
2021,1,Ciutat Vella,1,el Raval,2,398
2021,1,Ciutat Vella,1,el Raval,3,745
2021,1,Ciutat Vella,1,el Raval,4,848
2021,1,Ciutat Vella,1,el Raval,5,642
2021,1,Ciutat Vella,1,el Raval,6,422
2021,1,Ciutat Vella,1,el Raval,7,450
2021,1,Ciutat Vella,1,el Raval,8,644
2021,1,Ciutat Vella,1,el Raval,9,487
2021,1,Ciutat Vella,1,el Raval,10,479
2021,1,Ciutat Vella,1,el Raval,11,680
2021,1,Ciutat Vella,1,el Raval,12,409
2021,1,Ciutat Vella,1,el Raval,13,320
2021,1,Ciutat Vella,1,el Raval,14,349
2021,1,Ciutat Vella,1,el Raval,15,483
2021,1,Ciutat Vella,1,el Raval,16,375
2021,1,Ciutat Vella,1,el Raval,17,513
2021,1,Ciutat Vella,1,el Raval,18,409
2021,1,Ciutat Vella,1,el Raval,19,658
2021,1,Ciutat Vella,1,el Raval,20,601
2021,1,Ciutat Vella,1,el Raval,21,796
2021,1,Ciutat Vella,2,el Gòtic,22,496
2021,1,Ciutat Vella,2,el Gòtic,23,842
2021,1,Ciutat Vella,2,el Gòtic,25,3661
2021,1,Ciutat Vella,2,el Gòtic,26,607
2021,1,Ciutat Vella,2,el Gòtic,27,1748
2021,1,Ciutat Vella,2,el Gòtic,28,600
2021,1,Ciutat Vella,2,el Gòtic,29,516
2021,1,Ciutat Vella,2,el Gòtic,30,2474
2021,1,Ciutat Vella,2,el Gòtic,31,621
2021,1,Ciutat Vella,3,la Barceloneta,32,1066
2021,1,Ciutat Vella,3,la Barceloneta,33,399
2021,1,Ciutat Vella,3,la Barceloneta,34,381
2021,1,Ciutat Vella,3,la Barceloneta,35,449
2021,1,Ciutat Vella,3,la Barceloneta,36,1029
2021,1,Ciutat Vella,3,la Barceloneta,37,529
2021,1,Ciutat Vella,3,la Barceloneta,38,468
2021,1,Ciutat Vella,3,la Barceloneta,39,505
2021,1,Ciutat Vella,3,la Barceloneta,40,434
2021,1,Ciutat Vella,3,la Barceloneta,41,559
2021,1,Ciutat Vella,3,la Barceloneta,42,622
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,4587
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,588
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,649
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,610
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,589
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,593
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",49,498
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",50,445
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",51,450
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,1025
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,563
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,391
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,530
2021,2,Eixample,5,el Fort Pienc,1,703
2021,2,Eixample,5,el Fort Pienc,2,722
2021,2,Eixample,5,el Fort Pienc,3,465
2021,2,Eixample,5,el Fort Pienc,4,605
2021,2,Eixample,5,el Fort Pienc,5,1029
2021,2,Eixample,5,el Fort Pienc,6,777
2021,2,Eixample,5,el Fort Pienc,7,592
2021,2,Eixample,5,el Fort Pienc,8,1025
2021,2,Eixample,5,el Fort Pienc,9,876
2021,2,Eixample,5,el Fort Pienc,10,559
2021,2,Eixample,5,el Fort Pienc,11,551
2021,2,Eixample,5,el Fort Pienc,12,705
2021,2,Eixample,5,el Fort Pienc,13,623
2021,2,Eixample,5,el Fort Pienc,14,499
2021,2,Eixample,5,el Fort Pienc,15,662
2021,2,Eixample,5,el Fort Pienc,16,926
2021,2,Eixample,5,el Fort Pienc,17,936
2021,2,Eixample,5,el Fort Pienc,18,889
2021,2,Eixample,5,el Fort Pienc,19,937
2021,2,Eixample,5,el Fort Pienc,20,636
2021,2,Eixample,6,la Sagrada Família,21,641
2021,2,Eixample,6,la Sagrada Família,22,600
2021,2,Eixample,6,la Sagrada Família,23,504
2021,2,Eixample,6,la Sagrada Família,24,529
2021,2,Eixample,6,la Sagrada Família,25,466
2021,2,Eixample,6,la Sagrada Família,26,860
2021,2,Eixample,6,la Sagrada Família,27,841
2021,2,Eixample,6,la Sagrada Família,28,983
2021,2,Eixample,6,la Sagrada Família,29,510
2021,2,Eixample,6,la Sagrada Família,30,524
2021,2,Eixample,6,la Sagrada Família,31,463
2021,2,Eixample,6,la Sagrada Família,32,482
2021,2,Eixample,6,la Sagrada Família,33,518
2021,2,Eixample,6,la Sagrada Família,34,464
2021,2,Eixample,6,la Sagrada Família,35,544
2021,2,Eixample,6,la Sagrada Família,36,555
2021,2,Eixample,6,la Sagrada Família,37,561
2021,2,Eixample,6,la Sagrada Família,38,1126
2021,2,Eixample,6,la Sagrada Família,39,638
2021,2,Eixample,6,la Sagrada Família,40,680
2021,2,Eixample,6,la Sagrada Família,41,754
2021,2,Eixample,6,la Sagrada Família,42,823
2021,2,Eixample,6,la Sagrada Família,43,636
2021,2,Eixample,6,la Sagrada Família,44,566
2021,2,Eixample,6,la Sagrada Família,45,519
2021,2,Eixample,6,la Sagrada Família,46,734
2021,2,Eixample,6,la Sagrada Família,47,818
2021,2,Eixample,6,la Sagrada Família,48,509
2021,2,Eixample,6,la Sagrada Família,49,832
2021,2,Eixample,6,la Sagrada Família,50,726
2021,2,Eixample,6,la Sagrada Família,51,849
2021,2,Eixample,6,la Sagrada Família,52,803
2021,2,Eixample,6,la Sagrada Família,53,779
2021,2,Eixample,6,la Sagrada Família,54,877
2021,2,Eixample,7,la Dreta de l'Eixample,55,788
2021,2,Eixample,7,la Dreta de l'Eixample,56,651
2021,2,Eixample,7,la Dreta de l'Eixample,57,672
2021,2,Eixample,7,la Dreta de l'Eixample,58,682
2021,2,Eixample,7,la Dreta de l'Eixample,59,825
2021,2,Eixample,7,la Dreta de l'Eixample,60,833
2021,2,Eixample,7,la Dreta de l'Eixample,61,681
2021,2,Eixample,7,la Dreta de l'Eixample,62,837
2021,2,Eixample,7,la Dreta de l'Eixample,63,798
2021,2,Eixample,7,la Dreta de l'Eixample,64,763
2021,2,Eixample,7,la Dreta de l'Eixample,65,954
2021,2,Eixample,7,la Dreta de l'Eixample,66,892
2021,2,Eixample,7,la Dreta de l'Eixample,67,779
2021,2,Eixample,7,la Dreta de l'Eixample,68,1340
2021,2,Eixample,7,la Dreta de l'Eixample,69,721
2021,2,Eixample,7,la Dreta de l'Eixample,70,825
2021,2,Eixample,7,la Dreta de l'Eixample,71,999
2021,2,Eixample,7,la Dreta de l'Eixample,72,751
2021,2,Eixample,7,la Dreta de l'Eixample,73,838
2021,2,Eixample,7,la Dreta de l'Eixample,74,709
2021,2,Eixample,7,la Dreta de l'Eixample,75,702
2021,2,Eixample,7,la Dreta de l'Eixample,76,940
2021,2,Eixample,7,la Dreta de l'Eixample,77,1670
2021,2,Eixample,7,la Dreta de l'Eixample,78,2443
2021,2,Eixample,7,la Dreta de l'Eixample,79,1637
2021,2,Eixample,7,la Dreta de l'Eixample,80,1481
2021,2,Eixample,7,la Dreta de l'Eixample,81,2047
2021,2,Eixample,7,la Dreta de l'Eixample,82,885
2021,2,Eixample,7,la Dreta de l'Eixample,83,2326
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,84,2259
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,85,1184
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,86,982
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,87,632
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,88,945
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,89,1192
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,90,772
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,91,903
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,92,873
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,93,797
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,94,713
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,95,730
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,96,740
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,97,486
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,98,747
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,99,758
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,100,693
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,101,970
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,102,694
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,103,766
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,104,551
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,105,912
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,106,806
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,107,965
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,108,993
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,109,1191
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,110,933
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,111,933
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,112,848
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,113,1344
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,114,813
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,115,561
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,116,519
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,117,686
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,118,889
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,119,655
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,120,678
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,121,677
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,122,528
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,123,515
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,124,626
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,125,782
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,126,820
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,127,1134
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,128,506
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,129,820
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,130,667
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,131,543
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,132,575
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,133,421
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,134,690
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,135,845
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,136,449
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,137,626
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,138,941
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,139,688
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,140,892
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,141,559
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,142,781
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,143,684
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,144,612
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,145,534
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,146,660
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,147,918
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,148,840
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,149,779
2021,2,Eixample,10,Sant Antoni,150,621
2021,2,Eixample,10,Sant Antoni,151,613
2021,2,Eixample,10,Sant Antoni,152,595
2021,2,Eixample,10,Sant Antoni,153,643
2021,2,Eixample,10,Sant Antoni,154,459
2021,2,Eixample,10,Sant Antoni,155,722
2021,2,Eixample,10,Sant Antoni,156,586
2021,2,Eixample,10,Sant Antoni,157,448
2021,2,Eixample,10,Sant Antoni,158,754
2021,2,Eixample,10,Sant Antoni,159,794
2021,2,Eixample,10,Sant Antoni,160,901
2021,2,Eixample,10,Sant Antoni,161,463
2021,2,Eixample,10,Sant Antoni,162,474
2021,2,Eixample,10,Sant Antoni,163,836
2021,2,Eixample,10,Sant Antoni,164,703
2021,2,Eixample,10,Sant Antoni,165,669
2021,2,Eixample,10,Sant Antoni,166,827
2021,2,Eixample,10,Sant Antoni,167,999
2021,2,Eixample,10,Sant Antoni,168,860
2021,2,Eixample,10,Sant Antoni,169,526
2021,2,Eixample,10,Sant Antoni,170,618
2021,2,Eixample,10,Sant Antoni,171,593
2021,2,Eixample,10,Sant Antoni,172,588
2021,2,Eixample,10,Sant Antoni,173,644
2021,3,Sants-Montjuïc,11,el Poble Sec,1,642
2021,3,Sants-Montjuïc,11,el Poble Sec,2,768
2021,3,Sants-Montjuïc,11,el Poble Sec,3,563
2021,3,Sants-Montjuïc,11,el Poble Sec,4,626
2021,3,Sants-Montjuïc,11,el Poble Sec,5,507
2021,3,Sants-Montjuïc,11,el Poble Sec,6,581
2021,3,Sants-Montjuïc,11,el Poble Sec,7,600
2021,3,Sants-Montjuïc,11,el Poble Sec,8,411
2021,3,Sants-Montjuïc,11,el Poble Sec,9,492
2021,3,Sants-Montjuïc,11,el Poble Sec,10,626
2021,3,Sants-Montjuïc,11,el Poble Sec,11,584
2021,3,Sants-Montjuïc,11,el Poble Sec,12,743
2021,3,Sants-Montjuïc,11,el Poble Sec,13,594
2021,3,Sants-Montjuïc,11,el Poble Sec,14,567
2021,3,Sants-Montjuïc,11,el Poble Sec,15,880
2021,3,Sants-Montjuïc,11,el Poble Sec,16,352
2021,3,Sants-Montjuïc,11,el Poble Sec,17,526
2021,3,Sants-Montjuïc,11,el Poble Sec,18,560
2021,3,Sants-Montjuïc,11,el Poble Sec,19,503
2021,3,Sants-Montjuïc,11,el Poble Sec,20,683
2021,3,Sants-Montjuïc,11,el Poble Sec,21,418
2021,3,Sants-Montjuïc,11,el Poble Sec,22,548
2021,3,Sants-Montjuïc,11,el Poble Sec,23,665
2021,3,Sants-Montjuïc,11,el Poble Sec,24,997
2021,3,Sants-Montjuïc,12,la Marina del Prat Vermell,25,10282
2021,3,Sants-Montjuïc,13,la Marina de Port,26,489
2021,3,Sants-Montjuïc,13,la Marina de Port,27,759
2021,3,Sants-Montjuïc,13,la Marina de Port,28,1180
2021,3,Sants-Montjuïc,13,la Marina de Port,29,521
2021,3,Sants-Montjuïc,13,la Marina de Port,30,851
2021,3,Sants-Montjuïc,13,la Marina de Port,31,1251
2021,3,Sants-Montjuïc,13,la Marina de Port,32,786
2021,3,Sants-Montjuïc,13,la Marina de Port,33,524
2021,3,Sants-Montjuïc,13,la Marina de Port,34,852
2021,3,Sants-Montjuïc,13,la Marina de Port,35,1165
2021,3,Sants-Montjuïc,13,la Marina de Port,36,1152
2021,3,Sants-Montjuïc,13,la Marina de Port,37,499
2021,3,Sants-Montjuïc,13,la Marina de Port,38,510
2021,3,Sants-Montjuïc,13,la Marina de Port,39,935
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,40,910
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,41,636
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,42,674
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,43,691
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,44,793
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,45,513
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,46,703
2021,3,Sants-Montjuïc,15,Hostafrancs,47,777
2021,3,Sants-Montjuïc,15,Hostafrancs,48,768
2021,3,Sants-Montjuïc,15,Hostafrancs,49,683
2021,3,Sants-Montjuïc,15,Hostafrancs,50,612
2021,3,Sants-Montjuïc,15,Hostafrancs,51,701
2021,3,Sants-Montjuïc,15,Hostafrancs,52,477
2021,3,Sants-Montjuïc,15,Hostafrancs,53,796
2021,3,Sants-Montjuïc,15,Hostafrancs,54,759
2021,3,Sants-Montjuïc,15,Hostafrancs,55,657
2021,3,Sants-Montjuïc,15,Hostafrancs,56,430
2021,3,Sants-Montjuïc,16,la Bordeta,57,627
2021,3,Sants-Montjuïc,16,la Bordeta,58,663
2021,3,Sants-Montjuïc,16,la Bordeta,59,512
2021,3,Sants-Montjuïc,16,la Bordeta,60,594
2021,3,Sants-Montjuïc,16,la Bordeta,61,394
2021,3,Sants-Montjuïc,16,la Bordeta,62,667
2021,3,Sants-Montjuïc,16,la Bordeta,63,702
2021,3,Sants-Montjuïc,16,la Bordeta,64,721
2021,3,Sants-Montjuïc,16,la Bordeta,65,711
2021,3,Sants-Montjuïc,16,la Bordeta,66,1036
2021,3,Sants-Montjuïc,16,la Bordeta,67,786
2021,3,Sants-Montjuïc,16,la Bordeta,68,473
2021,3,Sants-Montjuïc,16,la Bordeta,69,550
2021,3,Sants-Montjuïc,17,Sants - Badal,70,590
2021,3,Sants-Montjuïc,17,Sants - Badal,71,440
2021,3,Sants-Montjuïc,17,Sants - Badal,72,511
2021,3,Sants-Montjuïc,17,Sants - Badal,73,652
2021,3,Sants-Montjuïc,17,Sants - Badal,74,802
2021,3,Sants-Montjuïc,17,Sants - Badal,75,716
2021,3,Sants-Montjuïc,17,Sants - Badal,76,429
2021,3,Sants-Montjuïc,17,Sants - Badal,77,548
2021,3,Sants-Montjuïc,17,Sants - Badal,78,642
2021,3,Sants-Montjuïc,17,Sants - Badal,79,645
2021,3,Sants-Montjuïc,17,Sants - Badal,80,618
2021,3,Sants-Montjuïc,17,Sants - Badal,81,837
2021,3,Sants-Montjuïc,17,Sants - Badal,82,887
2021,3,Sants-Montjuïc,17,Sants - Badal,83,624
2021,3,Sants-Montjuïc,17,Sants - Badal,84,712
2021,3,Sants-Montjuïc,17,Sants - Badal,85,621
2021,3,Sants-Montjuïc,18,Sants,86,723
2021,3,Sants-Montjuïc,18,Sants,87,680
2021,3,Sants-Montjuïc,18,Sants,88,638
2021,3,Sants-Montjuïc,18,Sants,89,563
2021,3,Sants-Montjuïc,18,Sants,90,402
2021,3,Sants-Montjuïc,18,Sants,91,632
2021,3,Sants-Montjuïc,18,Sants,92,553
2021,3,Sants-Montjuïc,18,Sants,93,772
2021,3,Sants-Montjuïc,18,Sants,94,445
2021,3,Sants-Montjuïc,18,Sants,95,641
2021,3,Sants-Montjuïc,18,Sants,96,607
2021,3,Sants-Montjuïc,18,Sants,97,515
2021,3,Sants-Montjuïc,18,Sants,98,504
2021,3,Sants-Montjuïc,18,Sants,99,368
2021,3,Sants-Montjuïc,18,Sants,100,475
2021,3,Sants-Montjuïc,18,Sants,101,530
2021,3,Sants-Montjuïc,18,Sants,102,536
2021,3,Sants-Montjuïc,18,Sants,103,460
2021,3,Sants-Montjuïc,18,Sants,104,562
2021,3,Sants-Montjuïc,18,Sants,105,431
2021,3,Sants-Montjuïc,18,Sants,106,517
2021,3,Sants-Montjuïc,18,Sants,107,777
2021,3,Sants-Montjuïc,18,Sants,108,660
2021,3,Sants-Montjuïc,18,Sants,109,648
2021,3,Sants-Montjuïc,18,Sants,110,671
2021,3,Sants-Montjuïc,18,Sants,111,609
2021,3,Sants-Montjuïc,18,Sants,112,890
2021,3,Sants-Montjuïc,18,Sants,113,836
2021,3,Sants-Montjuïc,18,Sants,114,849
2021,3,Sants-Montjuïc,13,la Marina de Port,211,772
2021,3,Sants-Montjuïc,13,la Marina de Port,212,1002
2021,3,Sants-Montjuïc,13,la Marina de Port,213,932
2021,4,Les Corts,19,les Corts,1,626
2021,4,Les Corts,19,les Corts,2,1017
2021,4,Les Corts,19,les Corts,3,591
2021,4,Les Corts,19,les Corts,4,514
2021,4,Les Corts,19,les Corts,5,588
2021,4,Les Corts,19,les Corts,6,558
2021,4,Les Corts,19,les Corts,7,500
2021,4,Les Corts,19,les Corts,8,466
2021,4,Les Corts,19,les Corts,9,687
2021,4,Les Corts,19,les Corts,10,464
2021,4,Les Corts,19,les Corts,11,987
2021,4,Les Corts,19,les Corts,12,829
2021,4,Les Corts,19,les Corts,13,760
2021,4,Les Corts,19,les Corts,14,357
2021,4,Les Corts,19,les Corts,15,938
2021,4,Les Corts,19,les Corts,16,586
2021,4,Les Corts,19,les Corts,17,730
2021,4,Les Corts,19,les Corts,18,865
2021,4,Les Corts,19,les Corts,19,922
2021,4,Les Corts,19,les Corts,20,842
2021,4,Les Corts,19,les Corts,21,1664
2021,4,Les Corts,19,les Corts,22,936
2021,4,Les Corts,19,les Corts,23,1104
2021,4,Les Corts,19,les Corts,24,1333
2021,4,Les Corts,19,les Corts,25,609
2021,4,Les Corts,19,les Corts,26,663
2021,4,Les Corts,19,les Corts,27,728
2021,4,Les Corts,19,les Corts,28,665
2021,4,Les Corts,19,les Corts,29,1068
2021,4,Les Corts,19,les Corts,30,1004
2021,4,Les Corts,19,les Corts,31,788
2021,4,Les Corts,19,les Corts,32,784
2021,4,Les Corts,19,les Corts,33,579
2021,4,Les Corts,19,les Corts,34,915
2021,4,Les Corts,19,les Corts,35,830
2021,4,Les Corts,20,la Maternitat i Sant Ramon,36,681
2021,4,Les Corts,20,la Maternitat i Sant Ramon,37,1169
2021,4,Les Corts,20,la Maternitat i Sant Ramon,38,695
2021,4,Les Corts,20,la Maternitat i Sant Ramon,39,648
2021,4,Les Corts,20,la Maternitat i Sant Ramon,40,669
2021,4,Les Corts,20,la Maternitat i Sant Ramon,41,587
2021,4,Les Corts,20,la Maternitat i Sant Ramon,42,767
2021,4,Les Corts,20,la Maternitat i Sant Ramon,43,979
2021,4,Les Corts,20,la Maternitat i Sant Ramon,44,922
2021,4,Les Corts,20,la Maternitat i Sant Ramon,45,717
2021,4,Les Corts,20,la Maternitat i Sant Ramon,46,1594
2021,4,Les Corts,20,la Maternitat i Sant Ramon,47,1039
2021,4,Les Corts,20,la Maternitat i Sant Ramon,48,858
2021,4,Les Corts,20,la Maternitat i Sant Ramon,49,1045
2021,4,Les Corts,21,Pedralbes,50,1536
2021,4,Les Corts,21,Pedralbes,51,1055
2021,4,Les Corts,21,Pedralbes,52,1957
2021,4,Les Corts,21,Pedralbes,53,1069
2021,4,Les Corts,21,Pedralbes,54,906
2021,4,Les Corts,21,Pedralbes,55,1535
2021,4,Les Corts,21,Pedralbes,56,1569
2021,4,Les Corts,20,la Maternitat i Sant Ramon,84,846
2021,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",1,1128
2021,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",2,1214
2021,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3,978
2021,5,Sarrià-Sant Gervasi,23,Sarrià,4,867
2021,5,Sarrià-Sant Gervasi,23,Sarrià,5,828
2021,5,Sarrià-Sant Gervasi,23,Sarrià,6,1530
2021,5,Sarrià-Sant Gervasi,23,Sarrià,7,983
2021,5,Sarrià-Sant Gervasi,23,Sarrià,8,1038
2021,5,Sarrià-Sant Gervasi,23,Sarrià,9,1089
2021,5,Sarrià-Sant Gervasi,23,Sarrià,10,956
2021,5,Sarrià-Sant Gervasi,23,Sarrià,11,834
2021,5,Sarrià-Sant Gervasi,23,Sarrià,12,939
2021,5,Sarrià-Sant Gervasi,23,Sarrià,13,1025
2021,5,Sarrià-Sant Gervasi,23,Sarrià,14,1108
2021,5,Sarrià-Sant Gervasi,23,Sarrià,15,873
2021,5,Sarrià-Sant Gervasi,23,Sarrià,16,940
2021,5,Sarrià-Sant Gervasi,23,Sarrià,17,1476
2021,5,Sarrià-Sant Gervasi,23,Sarrià,18,789
2021,5,Sarrià-Sant Gervasi,23,Sarrià,19,1256
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,20,791
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,21,760
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,22,1340
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,23,952
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,24,1620
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,25,1072
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,26,1227
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,27,1118
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,28,1171
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,29,1474
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,30,1181
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,31,1718
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,32,1386
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,33,1043
