Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Import_Euros
2021,1,Ciutat Vella,1,el Raval,1,11166
2021,1,Ciutat Vella,1,el Raval,2,9115
2021,1,Ciutat Vella,1,el Raval,3,9431
2021,1,Ciutat Vella,1,el Raval,4,10898
2021,1,Ciutat Vella,1,el Raval,5,9717
2021,1,Ciutat Vella,1,el Raval,6,10214
2021,1,Ciutat Vella,1,el Raval,7,9880
2021,1,Ciutat Vella,1,el Raval,8,7755
2021,1,Ciutat Vella,1,el Raval,9,10011
2021,1,Ciutat Vella,1,el Raval,10,8936
2021,1,Ciutat Vella,1,el Raval,11,8137
2021,1,Ciutat Vella,1,el Raval,12,10578
2021,1,Ciutat Vella,1,el Raval,13,10757
2021,1,Ciutat Vella,1,el Raval,14,10052
2021,1,Ciutat Vella,1,el Raval,15,10444
2021,1,Ciutat Vella,1,el Raval,16,9623
2021,1,Ciutat Vella,1,el Raval,17,9048
2021,1,Ciutat Vella,1,el Raval,18,9854
2021,1,Ciutat Vella,1,el Raval,19,9665
2021,1,Ciutat Vella,1,el Raval,20,14725
2021,1,Ciutat Vella,1,el Raval,21,14304
2021,1,Ciutat Vella,2,el Barri Gòtic,22,15141
2021,1,Ciutat Vella,2,el Barri Gòtic,23,15038
2021,1,Ciutat Vella,2,el Barri Gòtic,25,14081
2021,1,Ciutat Vella,2,el Barri Gòtic,26,14859
2021,1,Ciutat Vella,2,el Barri Gòtic,27,13379
2021,1,Ciutat Vella,2,el Barri Gòtic,28,12429
2021,1,Ciutat Vella,2,el Barri Gòtic,29,11413
2021,1,Ciutat Vella,2,el Barri Gòtic,30,11300
2021,1,Ciutat Vella,2,el Barri Gòtic,31,11604
2021,1,Ciutat Vella,3,la Barceloneta,32,15133
2021,1,Ciutat Vella,3,la Barceloneta,33,12890
2021,1,Ciutat Vella,3,la Barceloneta,34,13175
2021,1,Ciutat Vella,3,la Barceloneta,35,12947
2021,1,Ciutat Vella,3,la Barceloneta,36,13476
2021,1,Ciutat Vella,3,la Barceloneta,37,13402
2021,1,Ciutat Vella,3,la Barceloneta,38,12033
2021,1,Ciutat Vella,3,la Barceloneta,39,13289
2021,1,Ciutat Vella,3,la Barceloneta,40,13332
2021,1,Ciutat Vella,3,la Barceloneta,41,11903
2021,1,Ciutat Vella,3,la Barceloneta,42,13567
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,17964
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,16272
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,14198
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,12601
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,13294
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,10784
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",49,13097
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",50,13589
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",51,11908
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,17727
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,12487
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,13563
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,17342
2021,2,L'Eixample,5,el Fort Pienc,1,17360
2021,2,L'Eixample,5,el Fort Pienc,2,18298
2021,2,L'Eixample,5,el Fort Pienc,3,20487
2021,2,L'Eixample,5,el Fort Pienc,4,14770
2021,2,L'Eixample,5,el Fort Pienc,5,19933
2021,2,L'Eixample,5,el Fort Pienc,6,20119
2021,2,L'Eixample,5,el Fort Pienc,7,20950
2021,2,L'Eixample,5,el Fort Pienc,8,19176
2021,2,L'Eixample,5,el Fort Pienc,9,18832
2021,2,L'Eixample,5,el Fort Pienc,10,17709
2021,2,L'Eixample,5,el Fort Pienc,11,18661
2021,2,L'Eixample,5,el Fort Pienc,12,15460
2021,2,L'Eixample,5,el Fort Pienc,13,16269
2021,2,L'Eixample,5,el Fort Pienc,14,14867
2021,2,L'Eixample,5,el Fort Pienc,15,15300
2021,2,L'Eixample,5,el Fort Pienc,16,19727
2021,2,L'Eixample,5,el Fort Pienc,17,19271
2021,2,L'Eixample,5,el Fort Pienc,18,19442
2021,2,L'Eixample,5,el Fort Pienc,19,18071
2021,2,L'Eixample,5,el Fort Pienc,20,16179
2021,2,L'Eixample,6,la Sagrada Família,21,17317
2021,2,L'Eixample,6,la Sagrada Família,22,17604
2021,2,L'Eixample,6,la Sagrada Família,23,18726
2021,2,L'Eixample,6,la Sagrada Família,24,16799
2021,2,L'Eixample,6,la Sagrada Família,25,17109
2021,2,L'Eixample,6,la Sagrada Família,26,18083
2021,2,L'Eixample,6,la Sagrada Família,27,17722
2021,2,L'Eixample,6,la Sagrada Família,28,17634
2021,2,L'Eixample,6,la Sagrada Família,29,18484
2021,2,L'Eixample,6,la Sagrada Família,30,14734
2021,2,L'Eixample,6,la Sagrada Família,31,18904
2021,2,L'Eixample,6,la Sagrada Família,32,18104
2021,2,L'Eixample,6,la Sagrada Família,33,17289
2021,2,L'Eixample,6,la Sagrada Família,34,15736
2021,2,L'Eixample,6,la Sagrada Família,35,18096
2021,2,L'Eixample,6,la Sagrada Família,36,19667
2021,2,L'Eixample,6,la Sagrada Família,37,19484
2021,2,L'Eixample,6,la Sagrada Família,38,19996
2021,2,L'Eixample,6,la Sagrada Família,39,17259
2021,2,L'Eixample,6,la Sagrada Família,40,15952
2021,2,L'Eixample,6,la Sagrada Família,41,17755
2021,2,L'Eixample,6,la Sagrada Família,42,20134
2021,2,L'Eixample,6,la Sagrada Família,43,18660
2021,2,L'Eixample,6,la Sagrada Família,44,15721
2021,2,L'Eixample,6,la Sagrada Família,45,18535
2021,2,L'Eixample,6,la Sagrada Família,46,16440
2021,2,L'Eixample,6,la Sagrada Família,47,17138
2021,2,L'Eixample,6,la Sagrada Família,48,16423
2021,2,L'Eixample,6,la Sagrada Família,49,16513
2021,2,L'Eixample,6,la Sagrada Família,50,17613
2021,2,L'Eixample,6,la Sagrada Família,51,15763
2021,2,L'Eixample,6,la Sagrada Família,52,18709
2021,2,L'Eixample,6,la Sagrada Família,53,19165
2021,2,L'Eixample,6,la Sagrada Família,54,18069
2021,2,L'Eixample,7,la Dreta de l'Eixample,55,18909
2021,2,L'Eixample,7,la Dreta de l'Eixample,56,19330
2021,2,L'Eixample,7,la Dreta de l'Eixample,57,21523
2021,2,L'Eixample,7,la Dreta de l'Eixample,58,21830
2021,2,L'Eixample,7,la Dreta de l'Eixample,59,20727
2021,2,L'Eixample,7,la Dreta de l'Eixample,60,20529
2021,2,L'Eixample,7,la Dreta de l'Eixample,61,19310
2021,2,L'Eixample,7,la Dreta de l'Eixample,62,22087
2021,2,L'Eixample,7,la Dreta de l'Eixample,63,26639
2021,2,L'Eixample,7,la Dreta de l'Eixample,64,24745
2021,2,L'Eixample,7,la Dreta de l'Eixample,65,20403
2021,2,L'Eixample,7,la Dreta de l'Eixample,66,19980
2021,2,L'Eixample,7,la Dreta de l'Eixample,67,17865
2021,2,L'Eixample,7,la Dreta de l'Eixample,68,18113
2021,2,L'Eixample,7,la Dreta de l'Eixample,69,21546
2021,2,L'Eixample,7,la Dreta de l'Eixample,70,23478
2021,2,L'Eixample,7,la Dreta de l'Eixample,71,23431
2021,2,L'Eixample,7,la Dreta de l'Eixample,72,25710
2021,2,L'Eixample,7,la Dreta de l'Eixample,73,22981
2021,2,L'Eixample,7,la Dreta de l'Eixample,74,22346
2021,2,L'Eixample,7,la Dreta de l'Eixample,75,21690
2021,2,L'Eixample,7,la Dreta de l'Eixample,76,23065
2021,2,L'Eixample,7,la Dreta de l'Eixample,77,20255
2021,2,L'Eixample,7,la Dreta de l'Eixample,78,22793
2021,2,L'Eixample,7,la Dreta de l'Eixample,79,25585
2021,2,L'Eixample,7,la Dreta de l'Eixample,80,23579
2021,2,L'Eixample,7,la Dreta de l'Eixample,81,23739
2021,2,L'Eixample,7,la Dreta de l'Eixample,82,23306
2021,2,L'Eixample,7,la Dreta de l'Eixample,83,24587
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,84,21309
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,85,22742
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,86,23534
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,87,21878
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,88,23664
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,89,22208
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,90,18827
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,91,20757
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,92,18926
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,93,20906
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,94,20610
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,95,19778
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,96,19220
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,97,18395
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,98,19540
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,99,21069
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,100,20966
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,101,19595
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,102,22918
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,103,18186
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,104,21982
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,105,18362
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,106,22833
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,107,22415
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,108,23588
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,109,25041
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,19807
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,20187
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,112,25168
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,113,22820
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,114,19902
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,115,19295
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,116,23599
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,117,19934
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,118,22115
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,119,21194
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,120,20539
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,121,21153
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,122,22307
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,123,20294
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,124,21550
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,125,19386
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,126,20203
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,127,19190
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,128,17733
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,129,19347
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,130,27558
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,131,19073
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,132,20403
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,133,21245
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,134,18761
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,135,17714
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,136,20442
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,137,17649
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,138,19523
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,139,18339
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,140,19163
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,141,17975
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,142,16885
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,143,18211
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,144,20931
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,145,17652
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,146,18025
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,147,17981
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,148,20238
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,149,17709
2021,2,L'Eixample,10,Sant Antoni,150,16410
2021,2,L'Eixample,10,Sant Antoni,151,18345
2021,2,L'Eixample,10,Sant Antoni,152,19827
2021,2,L'Eixample,10,Sant Antoni,153,19322
2021,2,L'Eixample,10,Sant Antoni,154,15599
2021,2,L'Eixample,10,Sant Antoni,155,16523
2021,2,L'Eixample,10,Sant Antoni,156,18283
2021,2,L'Eixample,10,Sant Antoni,157,17057
2021,2,L'Eixample,10,Sant Antoni,158,17976
2021,2,L'Eixample,10,Sant Antoni,159,17571
2021,2,L'Eixample,10,Sant Antoni,160,19971
2021,2,L'Eixample,10,Sant Antoni,161,17628
2021,2,L'Eixample,10,Sant Antoni,162,16864
2021,2,L'Eixample,10,Sant Antoni,163,19768
2021,2,L'Eixample,10,Sant Antoni,164,18527
2021,2,L'Eixample,10,Sant Antoni,165,18275
2021,2,L'Eixample,10,Sant Antoni,166,17215
2021,2,L'Eixample,10,Sant Antoni,167,17274
2021,2,L'Eixample,10,Sant Antoni,168,17738
2021,2,L'Eixample,10,Sant Antoni,169,17432
2021,2,L'Eixample,10,Sant Antoni,170,17008
2021,2,L'Eixample,10,Sant Antoni,171,15879
2021,2,L'Eixample,10,Sant Antoni,172,16511
2021,2,L'Eixample,10,Sant Antoni,173,17459
2021,3,Sants-Montjuïc,11,el Poble Sec,1,14247
2021,3,Sants-Montjuïc,11,el Poble Sec,2,13238
2021,3,Sants-Montjuïc,11,el Poble Sec,3,12578
2021,3,Sants-Montjuïc,11,el Poble Sec,4,15018
2021,3,Sants-Montjuïc,11,el Poble Sec,5,13965
2021,3,Sants-Montjuïc,11,el Poble Sec,6,13622
2021,3,Sants-Montjuïc,11,el Poble Sec,7,14036
2021,3,Sants-Montjuïc,11,el Poble Sec,8,13008
2021,3,Sants-Montjuïc,11,el Poble Sec,9,14594
2021,3,Sants-Montjuïc,11,el Poble Sec,10,12625
2021,3,Sants-Montjuïc,11,el Poble Sec,11,11481
2021,3,Sants-Montjuïc,11,el Poble Sec,12,13185
2021,3,Sants-Montjuïc,11,el Poble Sec,13,12518
2021,3,Sants-Montjuïc,11,el Poble Sec,14,12020
2021,3,Sants-Montjuïc,11,el Poble Sec,15,12854
2021,3,Sants-Montjuïc,11,el Poble Sec,16,11779
2021,3,Sants-Montjuïc,11,el Poble Sec,17,11728
2021,3,Sants-Montjuïc,11,el Poble Sec,18,13871
2021,3,Sants-Montjuïc,11,el Poble Sec,19,12919
2021,3,Sants-Montjuïc,11,el Poble Sec,20,15696
2021,3,Sants-Montjuïc,11,el Poble Sec,21,15268
2021,3,Sants-Montjuïc,11,el Poble Sec,22,14977
2021,3,Sants-Montjuïc,11,el Poble Sec,23,12823
2021,3,Sants-Montjuïc,11,el Poble Sec,24,13386
2021,3,Sants-Montjuïc,12,la Marina del Prat Vermell,25,11802
2021,3,Sants-Montjuïc,13,la Marina de Port,26,13981
2021,3,Sants-Montjuïc,13,la Marina de Port,27,15254
2021,3,Sants-Montjuïc,13,la Marina de Port,28,16508
2021,3,Sants-Montjuïc,13,la Marina de Port,29,13058
2021,3,Sants-Montjuïc,13,la Marina de Port,30,14732
2021,3,Sants-Montjuïc,13,la Marina de Port,31,13753
2021,3,Sants-Montjuïc,13,la Marina de Port,32,12628
2021,3,Sants-Montjuïc,13,la Marina de Port,33,10569
2021,3,Sants-Montjuïc,13,la Marina de Port,34,13542
2021,3,Sants-Montjuïc,13,la Marina de Port,35,15149
2021,3,Sants-Montjuïc,13,la Marina de Port,36,16205
2021,3,Sants-Montjuïc,13,la Marina de Port,37,16201
2021,3,Sants-Montjuïc,13,la Marina de Port,38,10862
2021,3,Sants-Montjuïc,13,la Marina de Port,39,10253
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,40,18097
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,41,15260
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,42,15009
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,43,16679
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,44,14226
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,45,16342
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,46,18791
2021,3,Sants-Montjuïc,15,Hostafrancs,47,15222
2021,3,Sants-Montjuïc,15,Hostafrancs,48,18503
2021,3,Sants-Montjuïc,15,Hostafrancs,49,16166
2021,3,Sants-Montjuïc,15,Hostafrancs,50,16854
2021,3,Sants-Montjuïc,15,Hostafrancs,51,13296
2021,3,Sants-Montjuïc,15,Hostafrancs,52,15113
2021,3,Sants-Montjuïc,15,Hostafrancs,53,14259
2021,3,Sants-Montjuïc,15,Hostafrancs,54,16441
2021,3,Sants-Montjuïc,15,Hostafrancs,55,15814
2021,3,Sants-Montjuïc,15,Hostafrancs,56,15558
2021,3,Sants-Montjuïc,16,la Bordeta,57,15600
2021,3,Sants-Montjuïc,16,la Bordeta,58,19114
2021,3,Sants-Montjuïc,16,la Bordeta,59,14638
2021,3,Sants-Montjuïc,16,la Bordeta,60,17070
2021,3,Sants-Montjuïc,16,la Bordeta,61,15119
2021,3,Sants-Montjuïc,16,la Bordeta,62,15918
2021,3,Sants-Montjuïc,16,la Bordeta,63,15062
2021,3,Sants-Montjuïc,16,la Bordeta,64,16876
2021,3,Sants-Montjuïc,16,la Bordeta,65,16261
2021,3,Sants-Montjuïc,16,la Bordeta,66,14794
2021,3,Sants-Montjuïc,16,la Bordeta,67,16197
2021,3,Sants-Montjuïc,16,la Bordeta,68,14292
2021,3,Sants-Montjuïc,16,la Bordeta,69,17274
2021,3,Sants-Montjuïc,17,Sants-Badal,70,13649
2021,3,Sants-Montjuïc,17,Sants-Badal,71,13716
2021,3,Sants-Montjuïc,17,Sants-Badal,72,14094
2021,3,Sants-Montjuïc,17,Sants-Badal,73,16840
2021,3,Sants-Montjuïc,17,Sants-Badal,74,16459
2021,3,Sants-Montjuïc,17,Sants-Badal,75,14718
2021,3,Sants-Montjuïc,17,Sants-Badal,76,14766
2021,3,Sants-Montjuïc,17,Sants-Badal,77,14471
2021,3,Sants-Montjuïc,17,Sants-Badal,78,14565
2021,3,Sants-Montjuïc,17,Sants-Badal,79,13347
2021,3,Sants-Montjuïc,17,Sants-Badal,80,15269
2021,3,Sants-Montjuïc,17,Sants-Badal,81,15983
2021,3,Sants-Montjuïc,17,Sants-Badal,82,17703
2021,3,Sants-Montjuïc,17,Sants-Badal,83,17592
2021,3,Sants-Montjuïc,17,Sants-Badal,84,17681
2021,3,Sants-Montjuïc,17,Sants-Badal,85,17565
2021,3,Sants-Montjuïc,18,Sants,86,20636
2021,3,Sants-Montjuïc,18,Sants,87,18744
2021,3,Sants-Montjuïc,18,Sants,88,15939
2021,3,Sants-Montjuïc,18,Sants,89,18315
2021,3,Sants-Montjuïc,18,Sants,90,20224
2021,3,Sants-Montjuïc,18,Sants,91,17221
2021,3,Sants-Montjuïc,18,Sants,92,17178
2021,3,Sants-Montjuïc,18,Sants,93,17620
2021,3,Sants-Montjuïc,18,Sants,94,18401
2021,3,Sants-Montjuïc,18,Sants,95,16746
2021,3,Sants-Montjuïc,18,Sants,96,15753
2021,3,Sants-Montjuïc,18,Sants,97,12301
2021,3,Sants-Montjuïc,18,Sants,98,13798
2021,3,Sants-Montjuïc,18,Sants,99,16691
2021,3,Sants-Montjuïc,18,Sants,100,15773
2021,3,Sants-Montjuïc,18,Sants,101,16558
2021,3,Sants-Montjuïc,18,Sants,102,15895
2021,3,Sants-Montjuïc,18,Sants,103,16400
2021,3,Sants-Montjuïc,18,Sants,104,15703
2021,3,Sants-Montjuïc,18,Sants,105,15724
2021,3,Sants-Montjuïc,18,Sants,106,16349
2021,3,Sants-Montjuïc,18,Sants,107,16925
2021,3,Sants-Montjuïc,18,Sants,108,16315
2021,3,Sants-Montjuïc,18,Sants,109,17220
2021,3,Sants-Montjuïc,18,Sants,110,17987
2021,3,Sants-Montjuïc,18,Sants,111,18035
2021,3,Sants-Montjuïc,18,Sants,112,19022
2021,3,Sants-Montjuïc,18,Sants,113,21563
2021,3,Sants-Montjuïc,18,Sants,114,20519
2021,3,Sants-Montjuïc,13,la Marina de Port,211,14303
2021,3,Sants-Montjuïc,13,la Marina de Port,212,13518
2021,3,Sants-Montjuïc,13,la Marina de Port,213,11370
2021,4,Les Corts,19,les Corts,1,19560
2021,4,Les Corts,19,les Corts,2,21553
2021,4,Les Corts,19,les Corts,3,21399
2021,4,Les Corts,19,les Corts,4,19655
2021,4,Les Corts,19,les Corts,5,19197
2021,4,Les Corts,19,les Corts,6,19820
2021,4,Les Corts,19,les Corts,7,16869
2021,4,Les Corts,19,les Corts,8,17678
2021,4,Les Corts,19,les Corts,9,19377
2021,4,Les Corts,19,les Corts,10,21245
2021,4,Les Corts,19,les Corts,11,23153
2021,4,Les Corts,19,les Corts,12,21353
2021,4,Les Corts,19,les Corts,13,22913
2021,4,Les Corts,19,les Corts,14,24480
2021,4,Les Corts,19,les Corts,15,21460
2021,4,Les Corts,19,les Corts,16,23031
2021,4,Les Corts,19,les Corts,17,21899
2021,4,Les Corts,19,les Corts,18,23356
2021,4,Les Corts,19,les Corts,19,27099
2021,4,Les Corts,19,les Corts,20,22922
2021,4,Les Corts,19,les Corts,21,25576
2021,4,Les Corts,19,les Corts,22,21986
2021,4,Les Corts,19,les Corts,23,32039
2021,4,Les Corts,19,les Corts,24,30055
2021,4,Les Corts,19,les Corts,25,20994
2021,4,Les Corts,19,les Corts,26,22198
2021,4,Les Corts,19,les Corts,27,23982
2021,4,Les Corts,19,les Corts,28,21620
2021,4,Les Corts,19,les Corts,29,24135
2021,4,Les Corts,19,les Corts,30,22883
2021,4,Les Corts,19,les Corts,31,19907
2021,4,Les Corts,19,les Corts,32,18983
2021,4,Les Corts,19,les Corts,33,19120
2021,4,Les Corts,19,les Corts,34,23629
2021,4,Les Corts,19,les Corts,35,22479
2021,4,Les Corts,20,la Maternitat i Sant Ramon,36,18061
2021,4,Les Corts,20,la Maternitat i Sant Ramon,37,19682
2021,4,Les Corts,20,la Maternitat i Sant Ramon,38,19857
2021,4,Les Corts,20,la Maternitat i Sant Ramon,39,18164
2021,4,Les Corts,20,la Maternitat i Sant Ramon,40,14924
2021,4,Les Corts,20,la Maternitat i Sant Ramon,41,16471
2021,4,Les Corts,20,la Maternitat i Sant Ramon,42,15808
2021,4,Les Corts,20,la Maternitat i Sant Ramon,43,22614
2021,4,Les Corts,20,la Maternitat i Sant Ramon,44,17519
2021,4,Les Corts,20,la Maternitat i Sant Ramon,45,17251
2021,4,Les Corts,20,la Maternitat i Sant Ramon,46,25831
2021,4,Les Corts,20,la Maternitat i Sant Ramon,47,20835
2021,4,Les Corts,20,la Maternitat i Sant Ramon,48,22687
2021,4,Les Corts,20,la Maternitat i Sant Ramon,49,27584
2021,4,Les Corts,21,Pedralbes,50,32039
2021,4,Les Corts,21,Pedralbes,51,23882
2021,4,Les Corts,21,Pedralbes,52,32039
2021,4,Les Corts,21,Pedralbes,53,20738
2021,4,Les Corts,21,Pedralbes,54,29408
2021,4,Les Corts,21,Pedralbes,55,32039
2021,4,Les Corts,21,Pedralbes,56,28091
2021,4,Les Corts,20,la Maternitat i Sant Ramon,84,23741
2021,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",1,15609
2021,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",2,24298
2021,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3,25067
2021,5,Sarrià-Sant Gervasi,23,Sarrià,4,29020
2021,5,Sarrià-Sant Gervasi,23,Sarrià,5,28881
2021,5,Sarrià-Sant Gervasi,23,Sarrià,6,32039
2021,5,Sarrià-Sant Gervasi,23,Sarrià,7,26450
2021,5,Sarrià-Sant Gervasi,23,Sarrià,8,28510
2021,5,Sarrià-Sant Gervasi,23,Sarrià,9,24433
2021,5,Sarrià-Sant Gervasi,23,Sarrià,10,22590
2021,5,Sarrià-Sant Gervasi,23,Sarrià,11,26954
2021,5,Sarrià-Sant Gervasi,23,Sarrià,12,22557
2021,5,Sarrià-Sant Gervasi,23,Sarrià,13,24361
2021,5,Sarrià-Sant Gervasi,23,Sarrià,14,26875
2021,5,Sarrià-Sant Gervasi,23,Sarrià,15,24606
2021,5,Sarrià-Sant Gervasi,23,Sarrià,16,20831
2021,5,Sarrià-Sant Gervasi,23,Sarrià,17,32039
2021,5,Sarrià-Sant Gervasi,23,Sarrià,18,24121
2021,5,Sarrià-Sant Gervasi,23,Sarrià,19,28882
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,20,28365
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,21,32039
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,22,31459
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,23,21564
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,24,30766
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,25,32039
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,26,32039
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,27,32039
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,28,28626
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,29,31998
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,30,32039
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,31,32039
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,32,32039
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,33,28111
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,34,11363
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,35,32039
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,36,29621
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,37,22303
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,38,23592
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,39,29997
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,40,22151
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,41,25302
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,42,23455
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,43,22791
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,44,25508
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,45,26567
